bedrooms,bathrooms,sqft_lot,floors,condition,yr_built,price
4,2.25,7532,1,3,1983,475000
3,1.75,10230,1,4,1961,325000
3,2.25,216057,2,3,1994,500000
4,2.75,8475,1,4,1987,279000
3,2,5469,1,3,1988,350000
4,2.25,13653,2,3,1978,660000
2,1.5,14616,1,4,1954,324950
4,2,7816,1,3,1955,500000
2,1,7697,1,3,1950,187300
5,3.5,5120,2.5,3,1903,345600
3,1.5,7642,1,3,1959,400000
5,3,5001,2,3,2009,935000
4,1.75,15600,1,5,1963,374000
3,1.75,45302,2,3,1977,328000
3,2,9334,1,5,1981,257500
4,2.5,3600,2,5,1906,1.00E+06
2,1.75,4482,1,4,1980,216500
3,2.25,40946,2,5,1978,1.19E+06
4,2.5,7282,2,3,2007,360000
3,0.75,4000,1,4,1968,699999
3,2.5,47044,2,4,1978,535000
3,2,19800,1,3,1994,464950
4,2.5,18168,2,3,1996,925000
3,3.25,4080,2,3,1912,930000
3,2,5000,1.5,3,1910,727500
4,1.75,9500,1,3,1976,325000
3,3.25,12100,2,3,1984,695000
4,2.75,6825,1,3,1973,585000
3,2.25,9597,1,3,1963,319000
6,2.5,7650,1.5,4,1960,265000
5,1.75,6654,1.5,4,1953,359000
5,1.75,6654,1.5,4,1953,390000
3,1,9531,1,5,1969,374500
2,1.5,46173,2,4,1964,661000
3,2.5,5000,2,3,1907,900000
5,2.5,8204,1,3,1957,600000
5,4.25,10862,2,4,1991,2.00E+06
4,1.75,4240,1.5,5,1916,512500
3,1.75,33224,1,4,1968,229500
3,2.5,5663,2,3,2003,589000
3,2.5,2183,3,3,2014,539950
4,2.5,21344,2,3,2002,640000
3,1,7344,1,3,1967,218250
4,3.5,3600,2,3,1997,675000
5,2,9000,2,3,1980,338000
3,1,7615,1,3,1981,231750
1,1,7140,1,3,1930,199900
4,3.5,16271,2,3,2001,1.06E+06
4,2.75,7315,1,5,1979,263000
3,1.5,7200,1,4,1990,279950
3,1.5,2940,1.5,4,1920,395000
3,2,8002,1,3,1991,252500
4,3.75,37034,2,3,1989,1.15E+06
3,1,10708,1,3,1969,205000
5,2.5,8968,1,4,1965,654000
3,1,213008,1,2,1933,200000
3,2.5,7982,2,3,2004,700000
4,3.25,18115,2,4,1989,2.72E+06
2,1.75,2622,1,5,1956,306000
3,2.5,5015,2,3,2010,270000
3,2.25,9916,2,4,1988,340000
4,2.5,19250,1,4,1955,450000
4,2.75,6825,1,5,1975,580000
4,1.75,4400,1,3,1959,435000
4,2.5,4688,2,3,2003,690000
4,2.5,11520,2,3,1988,720000
3,2.25,13020,1,3,1980,403000
3,2.75,7392,1,5,1972,440000
3,1,8470,1,5,1961,178500
4,2.5,8282,1,3,1968,270000
2,1,9900,1,3,1943,129888
3,1.75,15210,1,3,1987,260000
5,2.5,7292,2,4,1990,339950
3,1,26127,2,3,1975,250000
3,3.5,103672,1,3,2011,680000
10,3,3745,2,4,1913,660000
3,3.5,11491,2,3,1999,1.23E+06
3,2,9152,1,5,1959,550000
5,2.75,12906,2,3,1987,675000
3,3.25,9588,2,3,1984,981000
3,1,8000,1.5,4,1913,168000
4,3,18687,2,3,1996,1.00E+06
3,1,9600,1,3,1970,320000
6,3.25,17424,1,4,1959,959000
4,1,7680,1,3,1959,372000
3,2.5,9625,2,3,1993,391500
2,1,4725,1.5,3,1944,390000
2,1,5000,1,4,1947,302000
3,3.5,1577,2,3,2012,495000
3,2.5,1545,3,3,1998,504500
4,1.75,4800,1.5,3,1918,555000
4,3.5,5000,2,5,1937,1.55E+06
3,1.5,5750,1,3,1947,550000
4,2.5,8325,2.5,5,1905,1.80E+06
1,1,5422,1,4,1908,655000
3,2.5,90796,2,4,1992,685000
4,2,8339,1,4,1954,721000
4,4.25,5328,1.5,3,1907,1.52E+06
4,2.5,219542,2,3,1980,365000
3,2,8555,1,4,1957,458000
2,1,12861,1,3,1959,280000
4,1.75,3060,1,4,1911,628000
4,2.5,6332,2,3,2001,781500
3,1.75,7560,1,4,1968,295000
2,1,2786,1,5,1947,435000
3,1.75,7200,1,3,1979,300000
2,1,4814,1,4,1906,208500
2,2.5,11214,1,3,2006,930000
2,2,3000,1,3,1906,316000
3,2,6738,1,4,1990,249900
3,2.25,4252,2,4,1989,675000
3,2.25,4667,2,3,1985,447000
3,2,3817,1.5,3,1905,675000
4,2.5,1397,3,3,2008,546000
3,2,1361,3,3,2003,310000
3,1,5100,1,3,1961,190000
3,1.5,8114,1,3,1951,650000
3,2.5,2350,2,3,1995,585000
4,2.5,7364,2,3,2003,1.43E+06
4,2.5,12090,1,3,1983,565000
3,1,6000,1.5,2,1926,174900
3,2.25,1180,3,3,2007,360000
3,1,9624,1,3,1953,234000
8,3,15990,1,3,1961,575000
3,2.5,5954,2,3,2004,315000
3,1,7820,1,3,1967,225000
3,1.5,14500,1,4,1961,370000
3,1,3920,1,3,1947,606000
3,2,7622,1,4,1983,272500
3,1.75,3420,1,3,1992,475000
3,1,13500,1,4,1968,270000
4,1.75,9216,1,3,1961,624000
3,1.75,7416,1.5,3,1954,355000
3,1,3844,1,3,1972,345000
4,2.5,7792,2,3,1993,342000
3,1.75,98445,1.5,4,1917,316000
4,2.5,37430,2,3,1990,539950
3,2,6655,1,3,1944,221347
3,2.5,4657,2,3,2000,330000
4,2.5,13000,1,4,1977,279000
4,3,3784,1.5,4,1900,850000
3,1.75,12321,1,4,1952,746000
2,2,1867,1,3,1924,478000
4,2.75,4635,1.5,5,1905,820000
3,3.5,6495,2,3,1996,2.16E+06
3,3,38830,2,3,2000,820000
3,2,22040,2,4,1942,887000
3,1,20000,1,4,1953,159000
7,4.25,4000,2,3,1964,824000
4,2.5,5000,2,3,2014,812000
4,2.5,11400,2,4,1975,242000
4,2.5,8048,2,3,2007,625000
4,1,30200,1.5,4,1948,399888
3,2.25,6600,2,4,1990,289000
3,2,12944,1,3,2002,400000
3,2.5,26027,2,3,1992,1.55E+06
2,1,4000,1,3,1940,345000
2,1,4000,1,3,1940,874950
3,2.75,4280,1,5,1917,875000
4,2.5,32647,2,3,1996,628990
2,3.5,5000,1,4,1944,535000
4,2.75,9300,1,3,1979,770126
4,2.5,8995,1,5,1968,710000
3,1.75,4800,1,3,1925,465000
3,1.75,11520,1,4,1952,359000
2,0.75,5040,1,3,1949,151000
3,2.5,9600,2,3,1994,820000
3,1.5,6497,1,4,1970,160000
4,1.75,5000,1.5,4,1945,535000
3,2.25,9010,1,3,1975,365000
4,2.5,5600,2,3,2005,708000
3,1,7280,1,4,1967,215000
4,3.5,18713,2,4,1987,1.95E+06
4,2.5,22215,2,5,1958,390000
3,2,5401,1,4,1937,570000
3,1.75,13430,1,3,1977,383000
4,3,5706,2,3,2005,370000
4,2.5,12522,2,3,2000,454000
5,3.25,32700,1,3,1973,1.40E+06
4,1.75,10854,1,3,1977,371000
3,1.75,10350,1,3,1959,530000
4,2.75,9714,1,4,1983,608000
3,1.75,7200,1,5,1954,450000
4,2.5,14421,2,3,1994,780000
4,2.5,52272,2,2,1978,290000
3,1.75,14182,1,4,1978,225000
4,2.5,38032,2,4,1991,805000
3,2.5,15669,2,3,1991,660000
3,1.75,13927,1,5,1962,299000
2,2.25,1312,3,3,2007,530000
3,2.5,4400,1,5,1970,680000
4,1.75,12000,1,5,1944,199900
3,1.75,6300,1,3,1963,224000
3,1.75,8885,1,4,1980,244000
4,1.75,3880,1,5,1918,485000
4,2.5,7589,2,3,1994,330000
4,2,1724,1.5,3,1915,509000
4,2.5,7203,2,3,1989,440000
3,2,8587,1,3,1998,244000
4,1.75,4800,1,4,1930,399700
4,2.5,2617,1.5,4,1910,519000
4,1,9200,1,3,1959,211000
3,2.5,7800,1,4,1941,950000
3,2.5,2839,2,3,1999,410000
4,2,5000,2,3,1949,750000
3,1,2550,1,4,1978,133400
3,2,6550,1,3,1900,240000
3,2.5,2300,2,3,2005,539000
4,3,292723,2,3,1998,688000
3,1.5,5112,1,3,1950,465000
3,1.75,12420,1,4,1952,936000
4,2.5,9606,2,3,2003,620000
3,1.75,9750,1,5,1962,429950
3,2.5,4170,2,3,2004,296475
4,2,9450,1,3,1962,330000
3,2.25,11200,1,3,1979,445000
4,3.25,4000,2,3,2014,846000
4,1.75,5850,1,4,1960,725000
4,2.5,7349,2,3,1989,369000
3,1.75,16200,1,3,1958,625000
3,2,4080,2,3,2003,535000
4,1.5,6717,1,5,1911,229950
3,1.75,6960,1,4,1974,229999
5,3.5,4120,2,3,1911,850000
4,4.5,35889,2,3,2001,589900
2,1,4322,1,4,1914,513000
3,1,8321,1,4,1941,401000
3,2.5,2500,2,3,2006,260000
4,2.75,26650,1,4,1950,525000
3,3.5,11658,1,4,1977,470000
4,1.5,8063,1,3,1962,205000
3,2.25,7495,1,4,1979,620000
3,1.5,5000,1,3,1979,229000
2,2,6634,1,3,1940,445000
2,1,7200,1,3,1967,215000
2,2.5,4871,2,3,2005,504975
4,2.25,10072,2,3,1980,495000
3,1,8342,1,4,1976,205000
1,1,6871,1,3,1937,152275
4,2.25,8338,1,3,1968,586000
2,2.5,7625,1,3,2002,779950
4,1.75,11315,2,4,1983,557000
4,2.25,7200,1,4,1958,610000
3,1.5,7683,1.5,5,1953,405000
4,2.25,7490,2,3,1980,320000
3,1,3863,1,3,1970,356000
5,3,4120,1.5,4,1913,794500
3,1.75,9620,1,3,1988,349000
4,2.25,88426,2,3,1991,549000
3,1,10761,1,4,1962,193000
3,1.5,7227,2,3,1977,700000
3,2.5,6182,2,3,1998,523000
5,3.25,20790,1,4,1965,565000
4,2.5,5027,2,3,2000,500000
4,3.25,4103,2,5,1925,1.45E+06
6,3.5,68825,2,3,1995,710000
4,2,9001,1,3,2008,333000
3,1.75,6874,1,3,1943,580000
4,1.75,8400,1,3,1956,289950
2,1,4618,1,3,1925,375000
2,3,10800,1.5,5,1984,505000
3,1.75,6720,1,3,1939,324950
4,2.25,10275,2,3,1965,490000
4,2,6000,2,5,1911,630000
3,2.75,22649,2,4,1993,595000
4,2,6000,1,3,1956,872500
2,1,5250,1,4,1951,490000
4,3.25,27755,2,3,2001,1.90E+06
2,1,8102,1,3,1956,310000
3,1,92721,1,2,1946,450000
3,1.5,12000,2,3,1974,539000
3,2.5,38322,2,3,1989,888550
3,2.5,8720,1,3,1981,269950
0,0,20875,1,1,1963,142000
3,1.75,9761,1,3,1967,300000
2,3.25,24004,1,3,1952,780000
3,2.5,20369,2,3,1992,545000
3,2.25,9804,2,3,1994,278000
3,2.25,2845,2,3,1986,342000
4,1.75,9861,1,4,1967,190000
2,1.5,948,3,3,1999,387000
3,2.25,7480,2,3,1978,279950
6,4.5,40164,2,3,1953,550000
3,2,251341,2,3,2003,439000
3,2.25,23507,1,4,1969,774888
5,2.5,9500,1,4,1975,480000
4,2,6960,1.5,5,1941,835000
5,3.5,5400,2,3,2008,1.50E+06
4,2,3760,1.5,4,1929,771000
4,2.25,5800,1,4,1941,1.23E+06
4,2.5,7290,1,5,1966,600000
3,1,7424,1,3,1962,305000
5,1.75,11340,1,3,1955,1.39E+06
3,1,11652,1,4,1971,216500
3,2.5,1219,2,3,2004,370000
4,1.75,9786,1,3,1967,492650
5,1.75,10609,1,3,1966,431200
4,2,12048,2,3,1990,277500
5,1.5,8712,1,5,1960,278000
4,1,8400,1,3,1969,351000
4,3.5,7089,2,3,2003,850000
2,2,3600,1,3,1904,885000
3,2,87120,1,3,1998,399950
3,1.75,9262,1,3,1968,185000
5,3,6000,1,3,1979,440000
4,3.25,19798,2,3,1969,2.40E+06
3,2.25,9961,1,4,1969,299000
3,1.75,34500,1,3,1980,299500
3,1.5,7506,1,5,1961,420000
4,1,18000,1,3,1955,234000
2,1.75,4800,1,5,1950,540000
4,2.5,63162,2,4,1994,649950
3,1,7912,1,4,1956,330000
4,3.25,5960,2,3,2010,840000
3,2.5,6922,2,5,1991,370000
3,1.5,7700,1,5,1968,410000
2,1,7200,1,3,1951,257000
3,1,6710,1,3,1959,350000
2,1,7560,1,3,1947,380000
3,1,12402,1,4,1969,344000
3,2.5,2550,3,3,1985,488000
3,1,3880,1,3,1942,465000
2,1.75,6625,1,3,1948,229500
5,3,11250,2,3,2013,445000
4,1.5,7110,1.5,3,1919,246000
5,2.5,17240,1,5,1958,545000
4,2.5,5672,2,3,2005,518000
4,2.5,10016,2,3,1996,565000
4,2.5,8558,2,3,2001,445000
5,2.5,9799,1,3,1959,968000
3,2,6324,1,5,1945,725000
3,1.75,8400,1,3,1977,315500
4,1.75,9211,1,3,1977,487585
2,1,6000,1,2,1954,246500
3,1.75,6000,1.5,3,1913,819000
5,2.5,4229,2,3,2004,349900
3,1,4700,1,4,1942,267000
3,2.25,15000,1,3,1978,480000
2,1,3360,1,3,1924,525000
4,2.5,5415,2,3,1996,578000
3,2.5,1547,3,3,2000,345000
3,1,6250,1,3,1955,499000
3,1.5,9680,1,4,1956,425000
4,3,7510,2,5,1988,268000
3,1,12566,1,4,1971,240000
3,1.5,9606,1,4,1964,147000
4,2,7806,1,4,1949,500000
4,2.75,5400,1.5,5,1910,1.01E+06
4,3,26895,2,3,1995,991500
5,2,3838,1,4,1959,510000
4,4,12081,2,3,2007,1.98E+06
4,2.5,1870,2,3,2014,484998
4,3.5,17398,2,3,2003,1.28E+06
3,1.75,7617,2,3,1986,210000
2,1,10720,1,4,1955,450000
4,1.75,8286,1,3,1952,875000
4,2.75,7500,1,5,1967,529950
3,1.75,4000,1,3,1979,415000
4,2,12970,1.5,4,1948,590000
3,1.5,9144,1,4,1956,379950
1,1,3570,1,3,1906,385000
3,1.75,7620,2,3,1942,588000
2,1,2191,1,3,1937,252500
3,3.5,3174,2,3,1997,530000
2,1.5,159865,1,3,1960,385000
3,2.25,7650,1,4,1975,419000
2,1,5508,1,3,1951,175000
2,1,5664,1,3,1948,515000
4,2.5,4680,1.5,5,1937,945000
5,2.25,7420,1,3,1973,359900
4,2.5,5164,2,3,1996,419950
3,1.75,4000,1,3,1953,460000
3,2.25,7151,2,3,1989,255000
4,1.75,9500,1,4,1966,481000
4,1.75,9500,1,4,1966,719521
3,3,43560,2,4,1989,1.08E+06
4,2.5,6080,1,4,1965,334000
4,2.75,3200,1.5,5,1931,675000
3,1.75,7437,1,3,1948,556000
4,2,7200,2,3,1910,900000
3,1,4084,1.5,3,1910,400000
4,1.75,4340,1,5,1912,724950
4,2.25,4500,2,4,2004,321000
4,3.5,5800,2,5,1937,1.36E+06
4,2,19672,1,3,1920,171000
4,3,108900,2,4,1987,1.36E+06
3,1.75,15037,1,3,1989,323000
4,1.75,125452,1,3,1968,491500
4,1.5,10890,1,5,1972,226000
6,1.75,4000,1.5,4,1926,580000
4,2.5,11259,2,3,1982,640000
3,1.75,5097,1,4,1944,619790
4,2.5,6998,2,3,2001,383962
3,2,2445,1,3,2002,373000
3,2.5,8123,2,3,1977,541338
2,1,8160,1,4,1953,254922
3,2.25,5000,1.5,4,1926,575000
4,3,15535,1,4,1961,650000
3,1.5,9547,1,4,1962,269950
2,1,6250,1,3,1942,270950
3,2.75,14861,1,3,1988,495000
4,2,8556,1,4,1954,794154
3,1.5,11200,1,4,1960,340768
2,1,5413,1,3,1947,375000
4,2.5,7000,2,3,2005,820000
2,2.25,954,2,3,2014,555000
2,1.5,1200,2,3,1999,312500
2,1,4560,1.5,3,1925,450000
3,2.75,6667,2,3,2003,739000
3,2,1716,2,3,2003,320000
3,1,13000,1.5,3,1944,235000
4,1,5000,1.5,3,1957,275500
2,2,4500,1,3,2004,564000
4,1.75,8700,1.5,3,1958,263000
3,1.75,18000,1,3,1965,257000
4,2.5,218506,2,3,1991,725000
3,2.25,7560,1,3,1979,300000
3,2,7904,1.5,3,1998,328000
3,1,8400,1,3,1959,187500
3,1,5100,2,4,1900,400000
3,1.5,5100,1,4,1954,515000
2,2,18525,1,5,1952,1.41E+06
3,1,8400,1,3,1958,235000
4,2.5,4945,2,3,2012,669000
3,1,13503,1.5,4,1931,282000
3,2,3876,1,5,1928,663000
3,3.25,5000,2,3,1989,279900
3,2,7200,1,4,1952,335000
4,2.75,10000,2,3,2014,689000
3,2.25,231303,1,3,1980,413100
3,2.5,4931,2,3,2000,506950
3,2.5,1171,3,3,2006,500000
5,3,9775,2,3,2003,540000
3,2.5,4559,2,3,1998,812000
4,3.25,19842,2,3,1989,1.20E+06
3,2.25,35306,2,3,1987,370000
3,2,23512,1,3,1933,338000
4,1,6600,1,3,1969,185000
3,1,35415,1,4,1950,450000
2,1,6000,1,3,1944,451000
4,2.5,24527,1.5,3,1984,785000
5,3,5250,1.5,5,1931,850000
3,1,18000,1,2,1943,235000
3,1.75,6788,2,3,1940,1.15E+06
3,2.25,1377,2,3,2005,377500
3,2.5,11964,2,3,2009,825500
5,3.25,3825,2,3,2014,1.06E+06
5,3.5,8764,2,3,2007,880000
3,2,4421,1,3,2007,413800
2,1.5,1687,3,3,2008,504200
4,3,5703,2,3,2009,421500
4,2.5,5050,2,3,2014,855169
3,2,3218,1,3,2008,380000
3,2.25,1026,3,3,2014,580000
3,2.5,5333,2,3,2012,377000
4,2.75,4000,2,3,2014,329900
4,2.5,7024,2,3,2012,921800
3,2.25,905,3,3,2014,529500
4,2.5,3712,2,3,2014,363990
5,2.75,6500,2,3,2014,834950
3,2,31550,1,3,2010,399000
3,2.25,9495,1,3,2013,338900
3,2.5,6000,2,3,2007,419950
4,2.5,4270,2,3,2010,493000
4,2.5,4500,2,3,2007,650000
3,2.5,5205,2,3,2013,456000
3,2.25,997,2.5,3,2010,425000
3,2.5,2478,3,3,2009,348000
5,4,7232,2,3,2014,1.04E+06
2,2.5,1262,2,3,2008,299000
4,3.75,9170,2,3,2012,1.26E+06
3,1,6098,1,3,2013,155000
4,2.5,4962,2,3,2006,319500
3,2.5,2517,2,3,2005,274000
5,2.5,4500,2,3,2009,429000
3,1.75,1899,2,3,2014,267800
3,2.5,8254,2,3,2014,369950
6,5,18055,2,3,2005,480000
4,3.5,4869,2,3,2007,440000
4,3.25,4161,2,3,2014,839704
3,3.25,1276,3,3,2007,535000
2,1.5,1275,3,3,2008,290000
3,2.5,1793,3,3,2007,370000
3,2,651,3,3,2007,405000
4,2.75,6019,2,3,2013,499431
4,2.5,3868,2,3,2007,275000
3,2.25,844,2,3,2007,320000
4,2.5,4427,2,3,2007,425000
4,3.5,2199,3,3,2013,1.45E+06
3,2,5688,1,3,2007,340000
3,2.5,2046,2,3,2008,299900
5,3.5,12039,2,3,2014,865950
4,2.5,17038,2,3,2007,720000
4,3.5,3225,2,3,2006,460000
3,2.5,2042,2,3,2005,375000
2,1.5,1829,2,3,2005,386180
3,2.75,5639,1,3,2010,280000
4,2.5,4725,2,3,2011,359000
5,3.25,11995,2,3,2006,785000
3,2.25,1230,2,3,2009,425000
5,2.5,7200,2,3,2005,575000
3,2.5,144619,1,3,2014,465000
4,3.25,10335,2,3,2014,1.85E+06
4,3.25,10801,2,3,2008,720000
5,3.75,5000,1,3,2006,390000
3,2.5,10177,2,3,2014,2.21E+06
4,3.5,3979,2,3,2014,1.05E+06
6,3.75,14980,2,3,2013,915000
2,2.25,1314,3,3,2008,562000
2,1.75,1208,2,3,2007,349000
4,2.5,7800,2,3,2011,375000
2,2.25,1336,3,3,2008,479950
4,2.5,5100,2,3,2010,319000
3,1.5,1067,3,3,2009,325000
4,2.75,8092,2,3,2013,505657
4,2.5,4142,2,3,2010,340000
3,2.5,6351,2,3,2012,250000
4,2.5,4596,2,3,2014,349500
3,2.5,865,2,3,2008,290750
5,3.25,2356,2,3,2013,715000
4,2.75,8433,2,3,2014,689950
2,2.5,1263,3,3,2008,425000
2,3,1281,3,3,2014,657000
4,3.5,5564,2,3,2007,359950
4,2.75,4276,2,3,2014,319900
3,3.75,2050,2,3,2010,532000
2,1,863,3,3,2008,291000
3,3.25,1330,2,3,2004,675000
3,2.25,6500,3,3,2014,885000
5,3.5,9090,2,3,2008,1.45E+06
6,4.25,10000,2,3,2008,780000
4,2.75,7200,2,3,2014,839950
3,2.5,1984,2.5,3,2008,645000
3,2.5,3200,2,3,2011,263000
2,2.25,1290,3,3,2006,345000
4,2.5,5006,2,3,2013,505000
2,2.25,1210,2,3,2005,522500
3,2.5,4788,2,3,2012,400000
3,2.25,949,3,3,2008,543000
4,2.5,12075,1,3,2007,495000
4,3.5,6587,2,3,2014,549995
3,2.5,5720,2,3,2010,327555
5,3.25,9075,2,3,2005,690000
4,2.25,2875,2,3,2015,673000
3,2.5,3906,2,3,2014,384435
4,2.75,6500,2,3,2006,780000
5,3.75,5042,2,3,2014,1.38E+06
5,3.5,5081,2,3,2013,950968
2,2.25,750,2,3,2008,334950
3,3.5,1249,2,3,2004,489000
3,3,8345,2,3,2006,600000
3,2.25,915,2,3,2007,282000
4,4,8485,2,3,2007,442000
2,1.5,2850,2,3,1995,220000
3,2.5,5598,2,3,2006,489000
3,1.5,4339,2,3,2009,250000
4,2.75,5000,2,3,2014,484259
3,2.5,16972,2,3,2007,1.68E+06
3,2.5,4357,2,3,2013,450000
2,1.5,1276,2,3,2005,299000
3,2.5,4557,2,3,2010,450000
4,3,1286,2,3,2007,585000
3,2.25,1680,3,3,2014,660000
2,1.5,1333,2,3,2005,301500
4,3.75,8258,2,3,2012,949950
4,2.5,5760,2,3,2009,759990
4,2.75,4000,2,3,2014,355000
4,2.75,7242,2,3,2014,889950
3,2.5,1984,2,3,2008,629800
4,2.5,5100,2,3,2012,745000
2,1.5,1331,2,3,2007,379900
3,2.5,1139,2,3,2009,335000
5,4.5,6324,2,3,2006,809000
4,2.5,5899,2,3,2012,569950
4,3.5,9263,2,3,2001,723000
4,2.5,2552,2,3,2009,282000
5,3.25,3873,2,3,2006,569900
4,2,9716,1,3,2009,385000
3,2.25,1075,3,3,2009,420000
3,3.25,3452,2,3,2006,2.25E+06
4,3.5,5335,2,3,2006,1.21E+06
4,3,4460,2,3,2012,292000
3,2.25,1023,3,3,2014,645000
4,2,942,3,3,2008,304500
4,3.5,5707,2,3,2011,489500
4,4,11063,3,3,2006,1.58E+06
2,1,1992,2,3,2012,390000
4,3.5,4006,2,3,2013,815000
3,3.5,10578,2,3,2014,719000
4,2.5,4800,2,3,2014,331210
3,1.5,1270,2,3,2005,245000
5,4,7200,2,3,2011,465000
3,2.5,1171,3,3,2008,580000
3,2,1972,2.5,3,2007,540000
3,2.5,1250,3,3,2007,399000
4,2.5,5388,2,3,2009,328000
4,2.5,5314,2,3,2010,701000
3,2.75,4800,2,3,2014,408000
5,4.25,16200,2,3,2005,2.64E+06
3,2.5,930,2,3,2006,445000
4,2.5,6651,2,3,2005,672500
3,2.5,7014,2,3,2009,538000
5,3.5,9497,2,3,2014,450000
3,2.5,2700,2,3,2011,362500
3,2.5,1551,3,3,2008,414950
3,2.5,3939,2,3,2014,679950
4,2.5,7292,2,3,2005,290000
3,2,1174,2,3,2007,230000
2,2,4666,1,3,2010,439950
4,2.5,3723,2,3,2014,349900
5,2.5,9272,2,3,2014,550000
4,4.25,5750,2,3,2006,1.05E+06
2,2.25,1851,2,3,2014,655000
3,3.5,1540,2,3,2006,385000
6,4.5,6110,2,3,2012,729999
3,2.25,1282,3,3,2006,523950
2,2.5,895,2,3,2009,369000
3,2.5,2700,2,3,2010,509900
3,2.5,5399,2,3,2006,282000
3,2.5,4200,2,3,2014,387865
4,2.5,6238,2,3,2007,385000
3,2.5,6224,2,3,2005,536000
2,2.25,1493,2,3,2007,395000
4,2.75,6717,2,3,2014,545000
4,2.5,7035,2,3,2001,715000
3,2.5,2255,2,3,2005,348000
3,1.75,1014,3,3,2015,455000
4,2.75,7644,2,3,2010,575000
3,2.25,1270,3,3,2014,449950
3,2.5,2790,2,3,2011,364000
4,2.5,6389,2,3,2014,932990
3,2.5,4153,2,3,2003,710000
4,4,7314,2,3,2014,949990
3,2.5,4200,2,3,2014,326989
3,2.5,4600,2,3,2013,335606
5,4.5,8076,2,3,2007,1.53E+06
3,2.5,3150,2,3,2005,299950
4,2.75,5700,2,3,2013,962000
2,2.5,1679,2,3,2012,395825
5,2.75,4500,2,3,2014,419354
4,2.75,7258,2,3,2006,920000
3,2.25,1028,2,3,2005,366000
4,2.5,5000,2,3,2009,480000
3,3.25,915,2,3,2006,388000
4,3.5,9520,2,3,2007,2.32E+06
3,2.5,1290,2,3,2010,730000
5,3.75,6000,2,3,2006,950000
3,3.25,2171,2,3,2014,358990
4,2.5,4120,2,3,2014,398651
4,2.5,7891,2,3,2006,530000
4,2.5,5562,2,3,2013,610360
3,2.5,1235,3,3,2007,436110
4,2.75,8014,2,3,2012,925000
4,2.5,5244,2,3,2007,449950
4,2.5,7399,2,3,2009,760000
3,2.25,3481,2,3,2009,293000
2,2.5,7665,1,3,2013,695000
3,2.5,5136,2,3,2011,285000
5,4,12042,2,3,2014,1.26E+06
3,2.5,2791,2,3,2011,379900
5,2.5,7412,2,3,2006,472000
4,2.5,5195,2,3,2007,300000
4,2.5,3960,2,3,2007,272000
4,2.5,5893,2,3,2014,418395
5,2.5,6405,2,3,2008,465000
4,2.75,9400,2,3,2014,659950
3,2.25,926,3,3,2014,484950
3,2.25,1968,2,4,1979,359000
4,2.5,4500,2,3,2009,519000
5,4.5,14685,2,3,2009,1.71E+06
4,2.75,7201,2,3,2006,535000
4,3.25,7644,2,3,2006,622950
3,2.5,5845,2,3,2005,515000
4,3.5,6202,2,3,2005,330000
3,1.5,983,3,3,2009,318000
3,2.5,2801,2,3,2011,439000
3,2.5,5279,2,3,2006,540000
4,3.25,12727,2,3,2011,1.08E+06
4,2.5,4699,2,3,2010,435000
4,4,89651,2,3,2006,2.70E+06
4,2.75,5625,2,3,2012,1.10E+06
4,2,942,3,3,2008,293467
3,2.5,4800,2,3,2013,328000
3,3.5,3582,2,3,2005,550000
3,2,1442,3,3,2015,649000
4,2.5,3143,2,3,2010,435000
3,2.5,4800,2,3,2014,625000
3,1.5,1483,3,3,2007,415000
3,2.25,4706,2,3,2009,400000
3,2.5,4047,3,3,2014,979000
4,2.5,4831,2,3,2003,625250
4,3.5,3474,2,3,2011,665000
3,3.25,3075,2,3,2005,589500
2,3,1452,2,3,2007,437000
3,1,9000,1,5,1959,320000
3,2.5,7475,2,3,2006,333500
3,2.25,2750,2,3,2008,430000
5,4.5,8465,2,3,2014,995500
3,3,5002,2,3,2013,427874
4,2.5,4228,2,3,2014,334990
4,4,5940,2,3,2006,909500
3,2,4961,2,3,2006,210000
4,2.75,6558,2,3,2013,952990
2,1.75,851,3,3,2013,622500
3,3.5,1419,2,3,2007,515000
3,2.5,13590,2,3,2009,350000
1,1.5,912,3,3,2011,310000
4,3.5,5099,2,3,2006,700000
4,2.5,6786,2,3,2014,907687
2,2.5,5760,1,3,2010,741500
3,2.5,5088,2,3,2011,395000
5,2.75,6370,2,3,2014,559950
4,2.5,8000,2,3,2008,215000
4,2.5,7227,2,3,2011,390000
3,2.25,107157,1,3,2007,425000
3,2.5,415126,2,3,2006,472000
4,3.5,9776,2,3,2006,1.33E+06
4,3.5,9364,2,3,2001,695000
3,2.5,1279,3,3,2008,545000
4,2.5,5500,2,3,2013,389950
3,2.25,1485,3,3,2011,380000
4,2,745,3,3,2008,288790
3,3,6000,2,3,2012,432500
3,3.5,3326,2,3,2005,615000
3,2.5,3012,2,3,2011,500000
3,2.25,1146,3,3,2014,615000
4,2.25,8196,1,5,1963,500000
3,3.5,1765,2,3,2006,622000
5,3.5,9234,2,3,2015,802945
4,2.5,9003,2,3,2008,1.26E+06
3,2.5,1531,3,3,2014,598950
3,2.5,4949,2,3,2009,430000
4,2.75,5150,2,3,2009,515000
2,3,3917,2,3,2008,1.26E+06
4,3.5,3692,2.5,3,2013,400000
3,2.5,1254,2,3,2007,390000
3,2.5,4293,2,3,2007,450000
5,1.5,5402,2,3,2014,804995
4,3.25,4155,2,3,2013,825000
